uid,area,outages,customers,percent_out,dt_stamp
Charles2023-12-02T21:15:35,Charles,0,71555,0.000,12/02/2023 09:15:35 PM
Dorchester2023-12-02T21:15:35,Dorchester,0,19760,0.000,12/02/2023 09:15:35 PM
Frederick2023-12-02T21:15:35,Frederick,0,116444,0.000,12/02/2023 09:15:35 PM
Garrett2023-12-02T21:15:35,Garrett,0,20419,0.000,12/02/2023 09:15:35 PM
Harford2023-12-02T21:15:35,Harford,0,114839,0.000,12/02/2023 09:15:35 PM
Howard2023-12-02T21:15:35,Howard,4,139365,0.003,12/02/2023 09:15:35 PM
Kent2023-12-02T21:15:35,Kent,0,12348,0.000,12/02/2023 09:15:35 PM
Montgomery2023-12-02T21:15:35,Montgomery,16,383429,0.004,12/02/2023 09:15:35 PM
Prince_George's2023-12-02T21:15:35,Prince George's,0,350583,0.000,12/02/2023 09:15:35 PM
Queen_Anne's2023-12-02T21:15:35,Queen Anne's,0,27547,0.000,12/02/2023 09:15:35 PM
Somerset2023-12-02T21:15:35,Somerset,0,11379,0.000,12/02/2023 09:15:35 PM
St._Mary's2023-12-02T21:15:35,St. Mary's,0,56107,0.000,12/02/2023 09:15:35 PM
Talbot2023-12-02T21:15:35,Talbot,0,23686,0.000,12/02/2023 09:15:35 PM
Allegany2023-11-17T10:15:35,Allegany,0,37284,0.000,11/17/2023 10:15:35 AM
Anne_Arundel2023-11-17T10:15:35,Anne Arundel,4,262690,0.002,11/17/2023 10:15:35 AM
Baltimore2023-11-17T10:15:35,Baltimore,141,377963,0.037,11/17/2023 10:15:35 AM
Baltimore_City2023-11-17T10:15:35,Baltimore City,4,286636,0.001,11/17/2023 10:15:35 AM
Allegany2023-11-21T14:30:35,Allegany,1,37286,0.003,11/21/2023 02:30:35 PM
Anne_Arundel2023-11-21T14:30:35,Anne Arundel,4,262720,0.002,11/21/2023 02:30:35 PM
Baltimore2023-11-21T14:30:35,Baltimore,73,378061,0.019,11/21/2023 02:30:35 PM
Baltimore_City2023-11-21T14:30:35,Baltimore City,75,286653,0.026,11/21/2023 02:30:35 PM
Calvert2023-11-21T14:30:35,Calvert,0,41931,0.000,11/21/2023 02:30:35 PM
Caroline2023-11-21T14:30:35,Caroline,0,16271,0.000,11/21/2023 02:30:35 PM
Carroll2023-11-21T14:30:35,Carroll,4,76548,0.005,11/21/2023 02:30:35 PM
Washington2023-12-02T21:15:35,Washington,0,53993,0.000,12/02/2023 09:15:35 PM
Wicomico2023-12-02T21:15:35,Wicomico,0,50246,0.000,12/02/2023 09:15:35 PM
Cecil2023-11-21T14:30:35,Cecil,0,50435,0.000,11/21/2023 02:30:35 PM
Charles2023-11-21T14:30:35,Charles,0,71555,0.000,11/21/2023 02:30:35 PM
Dorchester2023-11-21T14:30:35,Dorchester,0,19978,0.000,11/21/2023 02:30:35 PM
Frederick2023-11-21T14:30:35,Frederick,18,116375,0.015,11/21/2023 02:30:35 PM
Garrett2023-11-21T14:30:35,Garrett,0,20424,0.000,11/21/2023 02:30:35 PM
Harford2023-11-21T14:30:35,Harford,0,114811,0.000,11/21/2023 02:30:35 PM
Howard2023-11-21T14:30:35,Howard,4,139329,0.003,11/21/2023 02:30:35 PM
Kent2023-11-21T14:30:35,Kent,0,12367,0.000,11/21/2023 02:30:35 PM
Worcester2023-12-02T21:15:35,Worcester,0,59854,0.000,12/02/2023 09:15:35 PM
Allegany2023-12-02T21:30:35,Allegany,0,37319,0.000,12/02/2023 09:30:35 PM
Anne_Arundel2023-12-02T21:30:35,Anne Arundel,0,262854,0.000,12/02/2023 09:30:35 PM
Calvert2023-11-17T10:15:35,Calvert,0,41931,0.000,11/17/2023 10:15:35 AM
Caroline2023-11-17T10:15:35,Caroline,0,16281,0.000,11/17/2023 10:15:35 AM
Montgomery2023-11-21T14:30:35,Montgomery,189,383402,0.049,11/21/2023 02:30:35 PM
Prince_George's2023-11-21T14:30:35,Prince George's,10,350542,0.003,11/21/2023 02:30:35 PM
Queen_Anne's2023-11-21T14:30:35,Queen Anne's,0,27556,0.000,11/21/2023 02:30:35 PM
Somerset2023-11-21T14:30:35,Somerset,12,11424,0.105,11/21/2023 02:30:35 PM
Baltimore2023-12-02T21:30:35,Baltimore,4,378267,0.001,12/02/2023 09:30:35 PM
St._Mary's2023-11-21T14:30:35,St. Mary's,0,56107,0.000,11/21/2023 02:30:35 PM
Talbot2023-11-21T14:30:35,Talbot,0,23718,0.000,11/21/2023 02:30:35 PM
Baltimore_City2023-12-02T21:30:35,Baltimore City,4,287060,0.001,12/02/2023 09:30:35 PM
Calvert2023-12-02T21:30:35,Calvert,0,41936,0.000,12/02/2023 09:30:35 PM
Caroline2023-12-02T21:30:35,Caroline,0,16167,0.000,12/02/2023 09:30:35 PM
Carroll2023-12-02T21:30:35,Carroll,0,76564,0.000,12/02/2023 09:30:35 PM
Cecil2023-12-02T21:30:35,Cecil,0,50413,0.000,12/02/2023 09:30:35 PM
Charles2023-12-02T21:30:35,Charles,0,71555,0.000,12/02/2023 09:30:35 PM
Dorchester2023-12-02T21:30:35,Dorchester,0,19760,0.000,12/02/2023 09:30:35 PM
Frederick2023-12-02T21:30:35,Frederick,0,116444,0.000,12/02/2023 09:30:35 PM
Garrett2023-12-02T21:30:35,Garrett,0,20419,0.000,12/02/2023 09:30:35 PM
Harford2023-12-02T21:30:35,Harford,0,114839,0.000,12/02/2023 09:30:35 PM
Howard2023-12-02T21:30:35,Howard,4,139365,0.003,12/02/2023 09:30:35 PM
Kent2023-12-02T21:30:35,Kent,0,12348,0.000,12/02/2023 09:30:35 PM
Montgomery2023-12-02T21:30:35,Montgomery,4,383429,0.001,12/02/2023 09:30:35 PM
Prince_George's2023-12-02T21:30:35,Prince George's,0,350583,0.000,12/02/2023 09:30:35 PM
Queen_Anne's2023-12-02T21:30:35,Queen Anne's,0,27547,0.000,12/02/2023 09:30:35 PM
Carroll2023-11-17T10:15:35,Carroll,1,76545,0.001,11/17/2023 10:15:35 AM
Somerset2023-12-02T21:30:35,Somerset,0,11379,0.000,12/02/2023 09:30:35 PM
Cecil2023-11-17T10:15:35,Cecil,4,50451,0.008,11/17/2023 10:15:35 AM
Charles2023-11-17T10:15:35,Charles,0,71555,0.000,11/17/2023 10:15:35 AM
Dorchester2023-11-17T10:15:35,Dorchester,10,19967,0.050,11/17/2023 10:15:35 AM
Frederick2023-11-17T10:15:35,Frederick,1,116375,0.001,11/17/2023 10:15:35 AM
Garrett2023-11-17T10:15:35,Garrett,0,20424,0.000,11/17/2023 10:15:35 AM
Washington2023-11-21T14:30:35,Washington,0,53965,0.000,11/21/2023 02:30:35 PM
Wicomico2023-11-21T14:30:35,Wicomico,90,50328,0.179,11/21/2023 02:30:35 PM
Worcester2023-11-21T14:30:35,Worcester,1,60013,0.002,11/21/2023 02:30:35 PM
St._Mary's2023-12-02T21:30:35,St. Mary's,0,56107,0.000,12/02/2023 09:30:35 PM
Talbot2023-12-02T21:30:35,Talbot,0,23686,0.000,12/02/2023 09:30:35 PM
Washington2023-12-02T21:30:35,Washington,0,53993,0.000,12/02/2023 09:30:35 PM
Wicomico2023-12-02T21:30:35,Wicomico,0,50246,0.000,12/02/2023 09:30:35 PM
Worcester2023-12-02T21:30:35,Worcester,0,59854,0.000,12/02/2023 09:30:35 PM
Allegany2023-12-02T21:45:36,Allegany,0,37319,0.000,12/02/2023 09:45:36 PM
Anne_Arundel2023-12-02T21:45:36,Anne Arundel,0,262854,0.000,12/02/2023 09:45:36 PM
Baltimore2023-12-02T21:45:36,Baltimore,5,378267,0.001,12/02/2023 09:45:36 PM
Baltimore_City2023-12-02T21:45:36,Baltimore City,4,287060,0.001,12/02/2023 09:45:36 PM
Harford2023-11-17T10:15:35,Harford,4,114796,0.003,11/17/2023 10:15:35 AM
Allegany2023-11-21T14:45:35,Allegany,1,37286,0.003,11/21/2023 02:45:35 PM
Anne_Arundel2023-11-21T14:45:35,Anne Arundel,4,262720,0.002,11/21/2023 02:45:35 PM
Baltimore2023-11-21T14:45:35,Baltimore,885,378061,0.234,11/21/2023 02:45:35 PM
Baltimore_City2023-11-21T14:45:35,Baltimore City,76,286653,0.027,11/21/2023 02:45:35 PM
Calvert2023-11-21T14:45:35,Calvert,0,41931,0.000,11/21/2023 02:45:35 PM
Caroline2023-11-21T14:45:35,Caroline,0,16271,0.000,11/21/2023 02:45:35 PM
Carroll2023-11-21T14:45:35,Carroll,4,76548,0.005,11/21/2023 02:45:35 PM
Cecil2023-11-21T14:45:35,Cecil,0,50435,0.000,11/21/2023 02:45:35 PM
Charles2023-11-21T14:45:35,Charles,0,71555,0.000,11/21/2023 02:45:35 PM
Dorchester2023-11-21T14:45:35,Dorchester,0,19978,0.000,11/21/2023 02:45:35 PM
Frederick2023-11-21T14:45:35,Frederick,18,116375,0.015,11/21/2023 02:45:35 PM
Garrett2023-11-21T14:45:35,Garrett,0,20424,0.000,11/21/2023 02:45:35 PM
Harford2023-11-21T14:45:35,Harford,4,114811,0.003,11/21/2023 02:45:35 PM
Calvert2023-12-02T21:45:36,Calvert,0,41936,0.000,12/02/2023 09:45:36 PM
Howard2023-11-17T10:15:35,Howard,4,139318,0.003,11/17/2023 10:15:35 AM
Kent2023-11-17T10:15:35,Kent,0,12372,0.000,11/17/2023 10:15:35 AM
Montgomery2023-11-17T10:15:35,Montgomery,4,383405,0.001,11/17/2023 10:15:35 AM
Prince_George's2023-11-17T10:15:35,Prince George's,8,350551,0.002,11/17/2023 10:15:35 AM
Howard2023-11-21T14:45:35,Howard,4,139329,0.003,11/21/2023 02:45:35 PM
Kent2023-11-21T14:45:35,Kent,0,12367,0.000,11/21/2023 02:45:35 PM
Caroline2023-12-02T21:45:36,Caroline,0,16167,0.000,12/02/2023 09:45:36 PM
Carroll2023-12-02T21:45:36,Carroll,0,76564,0.000,12/02/2023 09:45:36 PM
Cecil2023-12-02T21:45:36,Cecil,0,50413,0.000,12/02/2023 09:45:36 PM
Charles2023-12-02T21:45:36,Charles,0,71555,0.000,12/02/2023 09:45:36 PM
Dorchester2023-12-02T21:45:36,Dorchester,0,19760,0.000,12/02/2023 09:45:36 PM
Frederick2023-12-02T21:45:36,Frederick,0,116444,0.000,12/02/2023 09:45:36 PM
Garrett2023-12-02T21:45:36,Garrett,0,20419,0.000,12/02/2023 09:45:36 PM
Harford2023-12-02T21:45:36,Harford,0,114839,0.000,12/02/2023 09:45:36 PM
Howard2023-12-02T21:45:36,Howard,4,139365,0.003,12/02/2023 09:45:36 PM
Kent2023-12-02T21:45:36,Kent,0,12348,0.000,12/02/2023 09:45:36 PM
Montgomery2023-12-02T21:45:36,Montgomery,4,383429,0.001,12/02/2023 09:45:36 PM
Montgomery2023-11-21T14:45:35,Montgomery,194,383402,0.051,11/21/2023 02:45:35 PM
Queen_Anne's2023-11-17T10:15:35,Queen Anne's,4,27561,0.015,11/17/2023 10:15:35 AM
Somerset2023-11-17T10:15:35,Somerset,0,11424,0.000,11/17/2023 10:15:35 AM
St._Mary's2023-11-17T10:15:35,St. Mary's,8,56107,0.014,11/17/2023 10:15:35 AM
Talbot2023-11-17T10:15:35,Talbot,0,23725,0.000,11/17/2023 10:15:35 AM
Washington2023-11-17T10:15:35,Washington,1,53965,0.002,11/17/2023 10:15:35 AM
Wicomico2023-11-17T10:15:35,Wicomico,1,50332,0.002,11/17/2023 10:15:35 AM
Worcester2023-11-17T10:15:35,Worcester,0,60028,0.000,11/17/2023 10:15:35 AM
Prince_George's2023-11-20T02:45:35,Prince George's,0,350565,0.000,11/20/2023 02:45:35 AM
Queen_Anne's2023-11-20T02:45:35,Queen Anne's,0,27557,0.000,11/20/2023 02:45:35 AM
Somerset2023-11-20T02:45:35,Somerset,0,11429,0.000,11/20/2023 02:45:35 AM
St._Mary's2023-11-20T02:45:35,St. Mary's,0,56107,0.000,11/20/2023 02:45:35 AM
Talbot2023-11-20T02:45:35,Talbot,0,23721,0.000,11/20/2023 02:45:35 AM
Washington2023-11-20T02:45:35,Washington,0,53965,0.000,11/20/2023 02:45:35 AM
Wicomico2023-11-20T02:45:35,Wicomico,0,50340,0.000,11/20/2023 02:45:35 AM
Prince_George's2023-11-21T14:45:35,Prince George's,26,350542,0.007,11/21/2023 02:45:35 PM
Prince_George's2023-12-02T21:45:36,Prince George's,0,350583,0.000,12/02/2023 09:45:36 PM
Queen_Anne's2023-12-02T21:45:36,Queen Anne's,0,27547,0.000,12/02/2023 09:45:36 PM
Somerset2023-12-02T21:45:36,Somerset,0,11379,0.000,12/02/2023 09:45:36 PM
St._Mary's2023-12-02T21:45:36,St. Mary's,0,56107,0.000,12/02/2023 09:45:36 PM
Talbot2023-12-02T21:45:36,Talbot,0,23686,0.000,12/02/2023 09:45:36 PM
Washington2023-12-02T21:45:36,Washington,0,53993,0.000,12/02/2023 09:45:36 PM
Worcester2023-11-20T02:45:35,Worcester,0,60025,0.000,11/20/2023 02:45:35 AM
Queen_Anne's2023-11-21T14:45:35,Queen Anne's,0,27556,0.000,11/21/2023 02:45:35 PM
Somerset2023-11-21T14:45:35,Somerset,12,11424,0.105,11/21/2023 02:45:35 PM
St._Mary's2023-11-21T14:45:35,St. Mary's,0,56107,0.000,11/21/2023 02:45:35 PM
Talbot2023-11-21T14:45:35,Talbot,0,23718,0.000,11/21/2023 02:45:35 PM
Washington2023-11-21T14:45:35,Washington,1,53965,0.002,11/21/2023 02:45:35 PM
Wicomico2023-11-21T14:45:35,Wicomico,90,50328,0.179,11/21/2023 02:45:35 PM
Worcester2023-11-21T14:45:35,Worcester,1,60013,0.002,11/21/2023 02:45:35 PM
Garrett2023-11-22T14:15:36,Garrett,7,20424,0.034,11/22/2023 02:15:36 PM
Harford2023-11-22T14:15:36,Harford,4,114821,0.003,11/22/2023 02:15:36 PM
Howard2023-11-22T14:15:36,Howard,21,139325,0.015,11/22/2023 02:15:36 PM
Kent2023-11-22T14:15:36,Kent,0,12368,0.000,11/22/2023 02:15:36 PM
Wicomico2023-12-02T21:45:36,Wicomico,0,50246,0.000,12/02/2023 09:45:36 PM
Worcester2023-12-02T21:45:36,Worcester,0,59854,0.000,12/02/2023 09:45:36 PM
Allegany2023-12-02T22:15:38,Allegany,0,37319,0.000,12/02/2023 10:15:38 PM
Anne_Arundel2023-12-02T22:15:38,Anne Arundel,0,262854,0.000,12/02/2023 10:15:38 PM
Baltimore2023-12-02T22:15:38,Baltimore,5,378267,0.001,12/02/2023 10:15:38 PM
Baltimore_City2023-12-02T22:15:38,Baltimore City,4,287060,0.001,12/02/2023 10:15:38 PM
Allegany2023-11-17T10:30:35,Allegany,0,37284,0.000,11/17/2023 10:30:35 AM
Allegany2023-12-02T22:00:43,Allegany,0,37319,0.000,12/02/2023 10:00:43 PM
Anne_Arundel2023-12-02T22:00:43,Anne Arundel,0,262854,0.000,12/02/2023 10:00:43 PM
Baltimore2023-12-02T22:00:43,Baltimore,5,378267,0.001,12/02/2023 10:00:43 PM
Baltimore_City2023-12-02T22:00:43,Baltimore City,4,287060,0.001,12/02/2023 10:00:43 PM
Calvert2023-12-02T22:00:43,Calvert,0,41936,0.000,12/02/2023 10:00:43 PM
Caroline2023-12-02T22:00:43,Caroline,0,16167,0.000,12/02/2023 10:00:43 PM
Carroll2023-12-02T22:00:43,Carroll,0,76564,0.000,12/02/2023 10:00:43 PM
Cecil2023-12-02T22:00:43,Cecil,0,50413,0.000,12/02/2023 10:00:43 PM
Charles2023-12-02T22:00:43,Charles,0,71555,0.000,12/02/2023 10:00:43 PM
Anne_Arundel2023-11-17T10:30:35,Anne Arundel,4,262690,0.002,11/17/2023 10:30:35 AM
Baltimore2023-11-17T10:30:35,Baltimore,142,377963,0.038,11/17/2023 10:30:35 AM
Baltimore_City2023-11-17T10:30:35,Baltimore City,4,286636,0.001,11/17/2023 10:30:35 AM
Calvert2023-11-17T10:30:35,Calvert,0,41931,0.000,11/17/2023 10:30:35 AM
Caroline2023-11-17T10:30:35,Caroline,0,16280,0.000,11/17/2023 10:30:35 AM
Carroll2023-11-17T10:30:35,Carroll,1,76545,0.001,11/17/2023 10:30:35 AM
Cecil2023-11-17T10:30:35,Cecil,4,50451,0.008,11/17/2023 10:30:35 AM
Charles2023-11-17T10:30:35,Charles,0,71555,0.000,11/17/2023 10:30:35 AM
Dorchester2023-11-17T10:30:35,Dorchester,10,19967,0.050,11/17/2023 10:30:35 AM
Frederick2023-11-17T10:30:35,Frederick,1,116375,0.001,11/17/2023 10:30:35 AM
Garrett2023-11-17T10:30:35,Garrett,0,20424,0.000,11/17/2023 10:30:35 AM
Harford2023-11-17T10:30:35,Harford,4,114796,0.003,11/17/2023 10:30:35 AM
Howard2023-11-17T10:30:35,Howard,0,139318,0.000,11/17/2023 10:30:35 AM
Kent2023-11-17T10:30:35,Kent,0,12372,0.000,11/17/2023 10:30:35 AM
Montgomery2023-11-17T10:30:35,Montgomery,5,383405,0.001,11/17/2023 10:30:35 AM
Allegany2023-11-20T03:00:36,Allegany,0,37284,0.000,11/20/2023 03:00:36 AM
Anne_Arundel2023-11-20T03:00:36,Anne Arundel,0,262723,0.000,11/20/2023 03:00:36 AM
Baltimore2023-11-20T03:00:36,Baltimore,4,378045,0.001,11/20/2023 03:00:36 AM
Baltimore_City2023-11-20T03:00:36,Baltimore City,0,286702,0.000,11/20/2023 03:00:36 AM
Calvert2023-11-20T03:00:36,Calvert,0,41933,0.000,11/20/2023 03:00:36 AM
Caroline2023-11-20T03:00:36,Caroline,0,16283,0.000,11/20/2023 03:00:36 AM
Carroll2023-11-20T03:00:36,Carroll,0,76548,0.000,11/20/2023 03:00:36 AM
Cecil2023-11-20T03:00:36,Cecil,0,50437,0.000,11/20/2023 03:00:36 AM
Charles2023-11-20T03:00:36,Charles,0,71555,0.000,11/20/2023 03:00:36 AM
Dorchester2023-11-20T03:00:36,Dorchester,0,19981,0.000,11/20/2023 03:00:36 AM
Frederick2023-11-20T03:00:36,Frederick,0,116375,0.000,11/20/2023 03:00:36 AM
Garrett2023-11-20T03:00:36,Garrett,0,20424,0.000,11/20/2023 03:00:36 AM
Harford2023-11-20T03:00:36,Harford,0,114809,0.000,11/20/2023 03:00:36 AM
Howard2023-11-20T03:00:36,Howard,0,139316,0.000,11/20/2023 03:00:36 AM
Kent2023-11-20T03:00:36,Kent,0,12369,0.000,11/20/2023 03:00:36 AM
Montgomery2023-11-20T03:00:36,Montgomery,1,383408,0.000,11/20/2023 03:00:36 AM
Prince_George's2023-11-20T03:00:36,Prince George's,0,350565,0.000,11/20/2023 03:00:36 AM
Queen_Anne's2023-11-20T03:00:36,Queen Anne's,0,27557,0.000,11/20/2023 03:00:36 AM
Somerset2023-11-20T03:00:36,Somerset,0,11429,0.000,11/20/2023 03:00:36 AM
St._Mary's2023-11-20T03:00:36,St. Mary's,0,56107,0.000,11/20/2023 03:00:36 AM
Talbot2023-11-20T03:00:36,Talbot,0,23721,0.000,11/20/2023 03:00:36 AM
Washington2023-11-20T03:00:36,Washington,0,53965,0.000,11/20/2023 03:00:36 AM
Wicomico2023-11-20T03:00:36,Wicomico,0,50340,0.000,11/20/2023 03:00:36 AM
Worcester2023-11-20T03:00:36,Worcester,4,60025,0.007,11/20/2023 03:00:36 AM
Dorchester2023-12-02T22:00:43,Dorchester,0,19760,0.000,12/02/2023 10:00:43 PM
Frederick2023-12-02T22:00:43,Frederick,0,116444,0.000,12/02/2023 10:00:43 PM
Garrett2023-12-02T22:00:43,Garrett,0,20419,0.000,12/02/2023 10:00:43 PM
Harford2023-12-02T22:00:43,Harford,0,114839,0.000,12/02/2023 10:00:43 PM
Howard2023-12-02T22:00:43,Howard,4,139365,0.003,12/02/2023 10:00:43 PM
Kent2023-12-02T22:00:43,Kent,0,12348,0.000,12/02/2023 10:00:43 PM
Prince_George's2023-11-17T10:30:35,Prince George's,8,350551,0.002,11/17/2023 10:30:35 AM
Queen_Anne's2023-11-17T10:30:35,Queen Anne's,4,27561,0.015,11/17/2023 10:30:35 AM
Somerset2023-11-17T10:30:35,Somerset,0,11424,0.000,11/17/2023 10:30:35 AM
St._Mary's2023-11-17T10:30:35,St. Mary's,8,56107,0.014,11/17/2023 10:30:35 AM
Talbot2023-11-17T10:30:35,Talbot,0,23725,0.000,11/17/2023 10:30:35 AM
Washington2023-11-17T10:30:35,Washington,5,53965,0.009,11/17/2023 10:30:35 AM
Wicomico2023-11-17T10:30:35,Wicomico,5,50332,0.010,11/17/2023 10:30:35 AM
Allegany2023-11-21T15:00:40,Allegany,1,37286,0.003,11/21/2023 03:00:40 PM
Montgomery2023-12-02T22:00:43,Montgomery,4,383429,0.001,12/02/2023 10:00:43 PM
Prince_George's2023-12-02T22:00:43,Prince George's,0,350583,0.000,12/02/2023 10:00:43 PM
Queen_Anne's2023-12-02T22:00:43,Queen Anne's,0,27547,0.000,12/02/2023 10:00:43 PM
Somerset2023-12-02T22:00:43,Somerset,0,11379,0.000,12/02/2023 10:00:43 PM
Worcester2023-11-17T10:30:35,Worcester,4,60027,0.007,11/17/2023 10:30:35 AM
Allegany2023-11-20T03:15:35,Allegany,0,37284,0.000,11/20/2023 03:15:35 AM
Anne_Arundel2023-11-20T03:15:35,Anne Arundel,0,262723,0.000,11/20/2023 03:15:35 AM
Baltimore2023-11-20T03:15:35,Baltimore,4,378045,0.001,11/20/2023 03:15:35 AM
Baltimore_City2023-11-20T03:15:35,Baltimore City,0,286702,0.000,11/20/2023 03:15:35 AM
Calvert2023-11-20T03:15:35,Calvert,0,41933,0.000,11/20/2023 03:15:35 AM
Caroline2023-11-20T03:15:35,Caroline,0,16283,0.000,11/20/2023 03:15:35 AM
Carroll2023-11-20T03:15:35,Carroll,0,76548,0.000,11/20/2023 03:15:35 AM
Cecil2023-11-20T03:15:35,Cecil,0,50437,0.000,11/20/2023 03:15:35 AM
Anne_Arundel2023-11-21T15:00:40,Anne Arundel,4,262720,0.002,11/21/2023 03:00:40 PM
St._Mary's2023-12-02T22:00:43,St. Mary's,0,56107,0.000,12/02/2023 10:00:43 PM
Charles2023-11-20T03:15:35,Charles,0,71555,0.000,11/20/2023 03:15:35 AM
Baltimore2023-11-21T15:00:40,Baltimore,1010,378061,0.267,11/21/2023 03:00:40 PM
Baltimore_City2023-11-21T15:00:40,Baltimore City,76,286653,0.027,11/21/2023 03:00:40 PM
Calvert2023-11-21T15:00:40,Calvert,0,41931,0.000,11/21/2023 03:00:40 PM
Caroline2023-11-21T15:00:40,Caroline,0,16271,0.000,11/21/2023 03:00:40 PM
Carroll2023-11-21T15:00:40,Carroll,4,76548,0.005,11/21/2023 03:00:40 PM
Cecil2023-11-21T15:00:40,Cecil,4,50435,0.008,11/21/2023 03:00:40 PM
Charles2023-11-21T15:00:40,Charles,0,71555,0.000,11/21/2023 03:00:40 PM
Dorchester2023-11-21T15:00:40,Dorchester,0,19978,0.000,11/21/2023 03:00:40 PM
Frederick2023-11-21T15:00:40,Frederick,17,116375,0.015,11/21/2023 03:00:40 PM
Garrett2023-11-21T15:00:40,Garrett,0,20424,0.000,11/21/2023 03:00:40 PM
Harford2023-11-21T15:00:40,Harford,4,114811,0.003,11/21/2023 03:00:40 PM
Howard2023-11-21T15:00:40,Howard,4,139329,0.003,11/21/2023 03:00:40 PM
Kent2023-11-21T15:00:40,Kent,0,12367,0.000,11/21/2023 03:00:40 PM
Montgomery2023-11-21T15:00:40,Montgomery,195,383402,0.051,11/21/2023 03:00:40 PM
Prince_George's2023-11-21T15:00:40,Prince George's,26,350542,0.007,11/21/2023 03:00:40 PM
Queen_Anne's2023-11-21T15:00:40,Queen Anne's,0,27556,0.000,11/21/2023 03:00:40 PM
Somerset2023-11-21T15:00:40,Somerset,12,11424,0.105,11/21/2023 03:00:40 PM
Talbot2023-12-02T22:00:43,Talbot,0,23686,0.000,12/02/2023 10:00:43 PM
Allegany2023-11-17T10:45:38,Allegany,7,37284,0.019,11/17/2023 10:45:38 AM
Anne_Arundel2023-11-17T10:45:38,Anne Arundel,4,262690,0.002,11/17/2023 10:45:38 AM
Baltimore2023-11-17T10:45:38,Baltimore,23,377963,0.006,11/17/2023 10:45:38 AM
Baltimore_City2023-11-17T10:45:38,Baltimore City,4,286636,0.001,11/17/2023 10:45:38 AM
Calvert2023-11-17T10:45:38,Calvert,0,41931,0.000,11/17/2023 10:45:38 AM
Caroline2023-11-17T10:45:38,Caroline,0,16280,0.000,11/17/2023 10:45:38 AM
Carroll2023-11-17T10:45:38,Carroll,1,76545,0.001,11/17/2023 10:45:38 AM
St._Mary's2023-11-21T15:00:40,St. Mary's,0,56107,0.000,11/21/2023 03:00:40 PM
Washington2023-12-02T22:00:43,Washington,0,53993,0.000,12/02/2023 10:00:43 PM
Wicomico2023-12-02T22:00:43,Wicomico,0,50246,0.000,12/02/2023 10:00:43 PM
Worcester2023-12-02T22:00:43,Worcester,0,59854,0.000,12/02/2023 10:00:43 PM
Cecil2023-11-17T10:45:38,Cecil,0,50451,0.000,11/17/2023 10:45:38 AM
Charles2023-11-17T10:45:38,Charles,0,71555,0.000,11/17/2023 10:45:38 AM
Dorchester2023-11-17T10:45:38,Dorchester,10,19967,0.050,11/17/2023 10:45:38 AM
Frederick2023-11-17T10:45:38,Frederick,1,116375,0.001,11/17/2023 10:45:38 AM
Garrett2023-11-17T10:45:38,Garrett,0,20424,0.000,11/17/2023 10:45:38 AM
Talbot2023-11-21T15:00:40,Talbot,0,23718,0.000,11/21/2023 03:00:40 PM
Calvert2023-12-02T22:15:38,Calvert,0,41936,0.000,12/02/2023 10:15:38 PM
Caroline2023-12-02T22:15:38,Caroline,0,16167,0.000,12/02/2023 10:15:38 PM
Carroll2023-12-02T22:15:38,Carroll,0,76564,0.000,12/02/2023 10:15:38 PM
Cecil2023-12-02T22:15:38,Cecil,0,50413,0.000,12/02/2023 10:15:38 PM
Washington2023-11-21T15:00:40,Washington,1,53965,0.002,11/21/2023 03:00:40 PM
Wicomico2023-11-21T15:00:40,Wicomico,123,50328,0.244,11/21/2023 03:00:40 PM
Worcester2023-11-21T15:00:40,Worcester,1,60013,0.002,11/21/2023 03:00:40 PM
Montgomery2023-11-22T14:15:36,Montgomery,9,383402,0.002,11/22/2023 02:15:36 PM
Prince_George's2023-11-22T14:15:36,Prince George's,45,350533,0.013,11/22/2023 02:15:36 PM
Queen_Anne's2023-11-22T14:15:36,Queen Anne's,0,27554,0.000,11/22/2023 02:15:36 PM
Somerset2023-11-22T14:15:36,Somerset,0,11419,0.000,11/22/2023 02:15:36 PM
St._Mary's2023-11-22T14:15:36,St. Mary's,0,56107,0.000,11/22/2023 02:15:36 PM
Talbot2023-11-22T14:15:36,Talbot,0,23719,0.000,11/22/2023 02:15:36 PM
Washington2023-11-22T14:15:36,Washington,1,53965,0.002,11/22/2023 02:15:36 PM
Wicomico2023-11-22T14:15:36,Wicomico,0,50306,0.000,11/22/2023 02:15:36 PM
Worcester2023-11-22T14:15:36,Worcester,0,59991,0.000,11/22/2023 02:15:36 PM
Carroll2023-11-23T18:45:35,Carroll,0,76546,0.000,11/23/2023 06:45:35 PM
Cecil2023-11-23T18:45:35,Cecil,0,50437,0.000,11/23/2023 06:45:35 PM
Charles2023-11-23T18:45:35,Charles,0,71555,0.000,11/23/2023 06:45:35 PM
Dorchester2023-11-23T18:45:35,Dorchester,0,19981,0.000,11/23/2023 06:45:35 PM
Frederick2023-11-23T18:45:35,Frederick,0,116375,0.000,11/23/2023 06:45:35 PM
Garrett2023-11-23T18:45:35,Garrett,0,20424,0.000,11/23/2023 06:45:35 PM
Harford2023-11-23T18:45:35,Harford,4,114826,0.003,11/23/2023 06:45:35 PM
Howard2023-11-23T18:45:35,Howard,4,139340,0.003,11/23/2023 06:45:35 PM
Kent2023-11-23T18:45:35,Kent,0,12367,0.000,11/23/2023 06:45:35 PM
